Dataset,Mixture Label,CID_1,CID_2,CID_3,CID_4,CID_5,CID_6,CID_7,CID_8,CID_9,CID_10,CID_11,CID_12,CID_13,CID_14,CID_15,CID_16,CID_17,CID_18,CID_19,CID_20,CID_21,CID_22,CID_23,CID_24,CID_25,CID_26,CID_27,CID_28,CID_29,CID_30,CID_31,CID_32,CID_33,CID_34,CID_35,CID_36,CID_37,CID_38,CID_39,CID_40,CID_41,CID_42,CID_43,CID_44
Ravia 4,9478,261,6276.0,6569.0,6584.0,7150.0,7284.0,7895.0,8025.0,8063.0,8842.0,10430.0,10448.0,11552.0,22386.0,31244.0,637776.0,638011.0,5284503.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9479,261,6276.0,6569.0,6584.0,7150.0,7284.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,22386.0,24915.0,31244.0,637776.0,638011.0,5284503.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9480,261,6276.0,6569.0,6584.0,7150.0,7284.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,22386.0,31244.0,443158.0,637776.0,638011.0,5284503.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9481,261,6276.0,6569.0,6584.0,7150.0,7284.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,22386.0,31244.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9482,176,1032.0,6590.0,7284.0,7793.0,7799.0,8025.0,8063.0,10430.0,11552.0,24915.0,31244.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9483,176,1032.0,6590.0,7150.0,7793.0,7799.0,8025.0,8063.0,10430.0,11552.0,24915.0,31244.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9484,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8063.0,10430.0,11552.0,24915.0,31244.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9485,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8025.0,8063.0,11552.0,24915.0,31244.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9486,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8025.0,8063.0,10430.0,24915.0,31244.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9487,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8025.0,8063.0,10430.0,11552.0,24915.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9488,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8025.0,8063.0,10430.0,11552.0,24915.0,31244.0,443158.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9489,176,1032.0,6590.0,7150.0,7284.0,7793.0,7799.0,8025.0,8063.0,10430.0,11552.0,24915.0,31244.0,443158.0,638011.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9490,176,180.0,261.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9491,176,180.0,263.0,1031.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9492,176,180.0,263.0,1068.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9493,176,180.0,263.0,3776.0,6276.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9494,176,180.0,263.0,3776.0,6561.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9495,176,180.0,263.0,3776.0,6590.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9496,176,180.0,263.0,3776.0,7150.0,7363.0,7793.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9497,176,180.0,263.0,3776.0,7150.0,7363.0,7799.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9498,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8025.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9499,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,8842.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9500,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,10448.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9501,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,12020.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9502,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9503,176,261.0,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9504,180,261.0,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9505,261,263.0,1031.0,1068.0,3776.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9506,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7363.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9507,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8063.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9508,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,9609.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9509,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,14286.0,19310.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9510,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,22386.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9511,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,31244.0,61138.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9512,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,62336.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9513,261,263.0,1031.0,1068.0,6276.0,6561.0,6590.0,7150.0,7793.0,7799.0,7895.0,8025.0,8842.0,10430.0,10448.0,11552.0,12020.0,19310.0,61138.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9514,176,180.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9515,176,180.0,263.0,3776.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9516,176,180.0,263.0,3776.0,7150.0,7363.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9517,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9518,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9519,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9520,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9521,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9522,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5318042.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9523,176,180.0,263.0,3776.0,7150.0,7363.0,7895.0,8063.0,9609.0,10430.0,11552.0,14286.0,19310.0,22386.0,31244.0,62336.0,443158.0,637776.0,638011.0,5284503.0,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9524,176,180.0,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9525,180,261.0,263.0,1032.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9526,180,261.0,263.0,3314.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9527,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7150.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9528,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7284.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9529,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8025.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9530,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8103.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9531,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,9609.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9532,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,19310.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9533,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,24915.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9534,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,637776.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,
Ravia 4,9535,176,180.0,261.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9536,176,180.0,263.0,1032.0,3314.0,3776.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9537,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8063.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9538,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,8842.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9539,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,10890.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9540,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11173.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9541,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,14286.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9542,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,84682.0,443158.0,637776.0,638011.0,,,,,,,,,,,,,,,,,
Ravia 4,9543,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,5284503.0,,,,,,,,,,,,,,,,,
Ravia 4,9544,176,180.0,263.0,1032.0,3314.0,6276.0,6561.0,6590.0,7150.0,7284.0,7363.0,7895.0,8025.0,8103.0,9609.0,10448.0,11552.0,12020.0,19310.0,24915.0,31244.0,61138.0,62336.0,443158.0,637776.0,638011.0,5318042.0,,,,,,,,,,,,,,,,,
Ravia 4,9545,261,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9546,180,261.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9547,180,261.0,263.0,3776.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9548,180,261.0,263.0,3776.0,6276.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9549,180,261.0,263.0,3776.0,6276.0,6561.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9550,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9551,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9552,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9553,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9554,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9555,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,61138.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9556,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,62336.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9557,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,84682.0,443158.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9558,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,638011.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9559,180,261.0,263.0,3776.0,6276.0,6561.0,6590.0,7363.0,7895.0,8063.0,8842.0,10448.0,10890.0,11173.0,11552.0,12020.0,14286.0,31244.0,61138.0,62336.0,84682.0,443158.0,5284503.0,5318042.0,,,,,,,,,,,,,,,,,,,,
Ravia 4,9560,180,263.0,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9561,261,263.0,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9562,263,264.0,527.0,1031.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9563,263,264.0,527.0,1032.0,3314.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9564,263,264.0,527.0,1032.0,3776.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9565,263,264.0,527.0,1032.0,6561.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9566,263,264.0,527.0,1032.0,6569.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9567,263,264.0,527.0,1032.0,6584.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9568,263,264.0,527.0,1032.0,6590.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9569,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,8857.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9570,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,19310.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9571,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,22386.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9572,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31244.0,31266.0,61138.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9573,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,62336.0,84682.0,443158.0,637566.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
Ravia 4,9574,263,264.0,527.0,1032.0,7284.0,7363.0,7799.0,7895.0,8025.0,8103.0,10448.0,11173.0,12020.0,24915.0,31266.0,61138.0,84682.0,443158.0,637566.0,637776.0,638011.0,,,,,,,,,,,,,,,,,,,,,,,
